scope,lhs,rhs,delta_tick,nearest_horizon,horizon_error,nearest_landmark,landmark_error
nist-selected-self,Helium He II 256.3177 A [vacuum],Helium He II 1640.5326 A [vacuum],129.38246213606908,128.0,1.3824621360690799,128.0,1.3824621360690799
nist-selected-same-element,Helium He II 256.3177 A [vacuum],Helium He II 1640.5326 A [vacuum],129.38246213606908,128.0,1.3824621360690799,128.0,1.3824621360690799
nist-selected-self,Helium He I 4026.3600 A [air],Sodium Na II 2594.9600 A [air],30.617271890902884,32.0,1.3827281090971155,32.0,1.3827281090971155
nist-selected-self,Sodium Na I 8183.2560 A [air],Cesium Cs II 5274.0500 A [air],30.617265430869338,32.0,1.3827345691306618,32.0,1.3827345691306618
nist-selected-self,Helium He II 256.3166 A [vacuum],Helium He II 1640.5326 A [vacuum],129.38276124444383,128.0,1.3827612444438273,128.0,1.3827612444438273
nist-selected-same-element,Helium He II 256.3166 A [vacuum],Helium He II 1640.5326 A [vacuum],129.38276124444383,128.0,1.3827612444438273,128.0,1.3827612444438273
nist-selected-self,Helium He I 18685.3400 A [air],Cesium Cs I 7608.9000 A [air],62.6171469083738,64.0,1.3828530916262025,64.0,1.3828530916262025
nist-selected-self,Helium He I 10830.2501 A [air],Sodium Na II 2678.0900 A [air],97.38326814608354,96.0,1.3832681460835374,96.0,1.3832681460835374
nist-selected-self,Sodium Na I 12679.1700 A [air],Cesium Cs II 6495.5300 A [air],46.61651935453301,48.0,1.3834806454669888,48.0,1.3834806454669888
nist-selected-self,Helium He I 10830.3398 A [air],Sodium Na II 2678.0900 A [air],97.38384539843628,96.0,1.3838453984362786,96.0,1.3838453984362786
nist-selected-self,Sodium Na II 2917.5200 A [air],Cesium Cs II 5925.6300 A [air],49.38396280363577,48.0,1.383962803635768,48.0,1.383962803635768
nist-selected-self,Sodium Na II 3327.6900 A [air],Cesium Cs II 6495.5300 A [air],46.615797086446946,48.0,1.3842029135530538,48.0,1.3842029135530538
nist-selected-self,Sodium Na II 2917.5200 A [air],Cesium Cs II 4526.7400 A [air],30.61563077455321,32.0,1.3843692254467896,32.0,1.3843692254467896
nist-selected-self,Sodium Na II 1404.6800 A [vacuum],Sodium Na I 2853.0100 A [air],49.384798353004044,48.0,1.3847983530040437,48.0,1.3847983530040437
nist-selected-same-element,Sodium Na II 1404.6800 A [vacuum],Sodium Na I 2853.0100 A [air],49.384798353004044,48.0,1.3847983530040437,48.0,1.3847983530040437
nist-selected-self,Helium He II 231.4541 A [vacuum],Helium He I 591.4121 A [vacuum],65.38486646560614,64.0,1.3848664656061374,64.0,1.3848664656061374
nist-selected-same-element,Helium He II 231.4541 A [vacuum],Helium He I 591.4121 A [vacuum],65.38486646560614,64.0,1.3848664656061374,64.0,1.3848664656061374
nist-selected-self,Hydrogen H I 3889.0490 A [air],Cesium Cs I 6034.0900 A [air],30.61509467173346,32.0,1.384905328266541,32.0,1.384905328266541
nist-selected-self,Helium He I 3447.5900 A [air],Cesium Cs II 5349.1300 A [air],30.614961778758698,32.0,1.3850382212413024,32.0,1.3850382212413024
nist-selected-self,Helium He I 4437.5500 A [air],Sodium Na II 1807.0900 A [vacuum],62.61463511907823,64.0,1.3853648809217702,64.0,1.3853648809217702
nist-selected-self,Sodium Na II 3149.2800 A [air],Cesium Cs II 8047.1300 A [air],65.38557850048892,64.0,1.3855785004889185,64.0,1.3855785004889185
nist-selected-self,Helium He I 5875.9663 A [air],Cesium Cs II 2392.8600 A [air],62.614399138651606,64.0,1.3856008613483937,64.0,1.3856008613483937
nist-selected-self,Helium He I 4026.1910 A [air],Sodium Na II 2594.9600 A [air],30.614346413358362,32.0,1.385653586641638,32.0,1.385653586641638
nist-selected-self,Helium He I 591.4121 A [vacuum],Cesium Cs II 3785.4400 A [air],129.38565826529702,128.0,1.3856582652970246,128.0,1.3856582652970246
nist-selected-self,Hydrogen H I 4101.7400 A [air],Cesium Cs II 10480.9300 A [air],65.38589148478422,64.0,1.3858914847842243,64.0,1.3858914847842243
nist-selected-self,Sodium Na II 1807.0900 A [vacuum],Sodium Na II 2917.5200 A [air],33.385945852184705,32.0,1.3859458521847046,32.0,1.3859458521847046
nist-selected-same-element,Sodium Na II 1807.0900 A [vacuum],Sodium Na II 2917.5200 A [air],33.385945852184705,32.0,1.3859458521847046,32.0,1.3859458521847046
nist-selected-self,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2919.8500 A [air],30.61402309381083,32.0,1.3859769061891711,32.0,1.3859769061891711
nist-selected-same-element,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2919.8500 A [air],30.61402309381083,32.0,1.3859769061891711,32.0,1.3859769061891711
nist-selected-self,Helium He I 522.2131 A [vacuum],Sodium Na II 3212.1900 A [air],126.61368041699097,128.0,1.3863195830090262,128.0,1.3863195830090262
nist-selected-self,Helium He I 10829.0911 A [air],Cesium Cs II 6979.6700 A [air],30.613289111593076,32.0,1.386710888406924,32.0,1.386710888406924
nist-selected-self,Helium He I 10031.1600 A [air],Cesium Cs I 6213.1000 A [air],33.38735083260053,32.0,1.3873508326005322,32.0,1.3873508326005322
nist-selected-self,Sodium Na I 10834.8700 A [air],Cesium Cs I 6983.4900 A [air],30.61233771102343,32.0,1.3876622889765713,32.0,1.3876622889765713
nist-selected-self,Sodium Na II 3124.4200 A [air],Cesium Cs II 1935.1900 A [vacuum],33.38782971978617,32.0,1.3878297197861684,32.0,1.3878297197861684
nist-selected-self,Sodium Na I 16373.8500 A [air],Cesium Cs II 4213.1400 A [air],94.61198200698891,96.0,1.3880179930110899,96.0,1.3880179930110899
nist-selected-self,Helium He I 9526.1700 A [air],Sodium Na I 14779.7300 A [air],30.611853621513546,32.0,1.3881463784864536,32.0,1.3881463784864536
nist-selected-self,Sodium Na II 2881.1500 A [air],Sodium Na I 11197.2100 A [air],94.6118274887931,96.0,1.3881725112069034,96.0,1.3881725112069034
nist-selected-same-element,Sodium Na II 2881.1500 A [air],Sodium Na I 11197.2100 A [air],94.6118274887931,96.0,1.3881725112069034,96.0,1.3881725112069034
nist-selected-self,Sodium Na I 11381.4500 A [air],Cesium Cs II 5831.1400 A [air],46.6113669486258,48.0,1.3886330513741996,48.0,1.3886330513741996
nist-selected-self,Hydrogen H I 6562.7110 A [air],Helium He II 1025.2700 A [vacuum],129.38868284580622,128.0,1.3886828458062155,128.0,1.3886828458062155
nist-selected-self,Hydrogen H I 6562.7248 A [air],Helium He II 1025.2700 A [vacuum],129.388829403596,128.0,1.3888294035959916,128.0,1.3888294035959916
nist-selected-self,Sodium Na II 3009.1400 A [air],Sodium Na I 4668.5600 A [air],30.61063044020466,32.0,1.389369559795341,32.0,1.389369559795341
nist-selected-same-element,Sodium Na II 3009.1400 A [air],Sodium Na I 4668.5600 A [air],30.61063044020466,32.0,1.389369559795341,32.0,1.389369559795341
nist-selected-self,Helium He I 21132.0300 A [air],Sodium Na II 3301.3500 A [air],129.3894241406233,128.0,1.389424140623305,128.0,1.389424140623305
nist-selected-self,Helium He I 5875.6404 A [air],Cesium Cs II 2392.8600 A [air],62.610533416279395,64.0,1.3894665837206048,64.0,1.3894665837206048
nist-selected-self,Helium He I 5875.6148 A [air],Cesium Cs II 2392.8600 A [air],62.61022974812022,64.0,1.3897702518797814,64.0,1.3897702518797814
nist-selected-self,Helium He II 1084.9400 A [vacuum],Helium He I 4387.9290 A [air],97.38977614662144,96.0,1.3897761466214433,96.0,1.3897761466214433
nist-selected-same-element,Helium He II 1084.9400 A [vacuum],Helium He I 4387.9290 A [air],97.38977614662144,96.0,1.3897761466214433,96.0,1.3897761466214433
nist-selected-self,Helium He I 18697.2300 A [air],Sodium Na II 2920.9500 A [air],129.38998558344247,128.0,1.389985583442467,128.0,1.389985583442467
nist-selected-self,Hydrogen H I 6562.8518 A [air],Helium He II 1025.2700 A [vacuum],129.3901781455861,128.0,1.3901781455861055,128.0,1.3901781455861055
nist-selected-self,Cesium Cs II 4213.1400 A [air],Cesium Cs II 6536.4400 A [air],30.609801920177233,32.0,1.3901980798227669,32.0,1.3901980798227669
nist-selected-same-element,Cesium Cs II 4213.1400 A [air],Cesium Cs II 6536.4400 A [air],30.609801920177233,32.0,1.3901980798227669,32.0,1.3901980798227669
nist-selected-self,Sodium Na I 9153.8800 A [air],Sodium Na I 14779.7300 A [air],33.39031519641321,32.0,1.390315196413212,32.0,1.390315196413212
nist-selected-same-element,Sodium Na I 9153.8800 A [air],Sodium Na I 14779.7300 A [air],33.39031519641321,32.0,1.390315196413212,32.0,1.390315196413212
nist-selected-self,Hydrogen H I 10049.4000 A [air],Sodium Na I 5148.8380 A [air],46.60924520275694,48.0,1.390754797243062,48.0,1.390754797243062
nist-selected-self,Sodium Na II 2678.0900 A [air],Cesium Cs II 5227.0400 A [air],46.60920514931422,48.0,1.3907948506857792,48.0,1.3907948506857792
nist-selected-self,Sodium Na II 3056.1600 A [air],Sodium Na I 7809.7800 A [air],65.39086972619407,64.0,1.3908697261940688,64.0,1.3908697261940688
nist-selected-same-element,Sodium Na II 3056.1600 A [air],Sodium Na I 7809.7800 A [air],65.39086972619407,64.0,1.3908697261940688,64.0,1.3908697261940688
nist-selected-self,Helium He I 18685.3400 A [air],Sodium Na II 2919.0500 A [air],129.39100034224975,128.0,1.3910003422497539,128.0,1.3910003422497539
nist-selected-self,Hydrogen H I 40511.6000 A [air],Cesium Cs I 6586.5100 A [air],126.60895715423703,128.0,1.3910428457629678,128.0,1.3910428457629678
nist-selected-self,Helium He I 4713.1460 A [air],Sodium Na II 2919.0500 A [air],33.3916108918047,32.0,1.391610891804703,32.0,1.391610891804703
nist-selected-self,Cesium Cs II 813.8400 A [vacuum],Cesium Cs II 5209.5800 A [air],129.39167587972952,128.0,1.3916758797295188,128.0,1.3916758797295188
nist-selected-same-element,Cesium Cs II 813.8400 A [vacuum],Cesium Cs II 5209.5800 A [air],129.39167587972952,128.0,1.3916758797295188,128.0,1.3916758797295188
nist-selected-self,Helium He I 10311.5400 A [air],Cesium Cs II 6646.5700 A [air],30.608286880577907,32.0,1.3917131194220929,32.0,1.3917131194220929
nist-selected-self,Sodium Na II 3274.2200 A [air],Cesium Cs I 20138.4700 A [air],126.60808653444928,128.0,1.391913465550715,128.0,1.391913465550715
nist-selected-self,Sodium Na II 2839.5600 A [air],Cesium Cs II 4405.2600 A [air],30.60741194736238,32.0,1.3925880526376204,32.0,1.3925880526376204
nist-selected-self,Helium He I 5047.7400 A [air],Sodium Na II 2586.3100 A [air],46.60691703745215,48.0,1.393082962547851,48.0,1.393082962547851
nist-selected-self,Helium He I 3819.6070 A [air],Cesium Cs II 5925.6300 A [air],30.60666631915501,32.0,1.3933336808449894,32.0,1.3933336808449894
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Cesium Cs II 718.1400 A [vacuum],65.3934861282305,64.0,1.3934861282305064,64.0,1.3934861282305064
nist-selected-self,Sodium Na I 12679.1700 A [air],Cesium Cs II 7852.5200 A [air],33.39360320167725,32.0,1.3936032016772515,32.0,1.3936032016772515
nist-selected-self,Helium He I 537.0299 A [vacuum],Sodium Na I 3302.9800 A [air],126.60629650635201,128.0,1.3937034936479904,128.0,1.3937034936479904
nist-selected-self,Helium He I 10311.2300 A [air],Cesium Cs II 6646.5700 A [air],30.606191522530935,32.0,1.393808477469065,32.0,1.393808477469065
nist-selected-self,Sodium Na II 1787.1900 A [vacuum],Cesium Cs I 7228.5300 A [air],97.39385105745896,96.0,1.39385105745896,96.0,1.39385105745896
nist-selected-self,Cesium Cs II 4501.5500 A [air],Cesium Cs I 6983.4900 A [air],30.60579769799824,32.0,1.3942023020017587,32.0,1.3942023020017587
nist-selected-same-element,Cesium Cs II 4501.5500 A [air],Cesium Cs I 6983.4900 A [air],30.60579769799824,32.0,1.3942023020017587,32.0,1.3942023020017587
nist-selected-self,Sodium Na II 2839.5600 A [air],Sodium Na II 4405.1200 A [air],30.60519693097376,32.0,1.3948030690262385,32.0,1.3948030690262385
nist-selected-same-element,Sodium Na II 2839.5600 A [air],Sodium Na II 4405.1200 A [air],30.60519693097376,32.0,1.3948030690262385,32.0,1.3948030690262385
nist-selected-self,Sodium Na II 3145.7100 A [air],Cesium Cs II 4880.0500 A [air],30.605019599634034,32.0,1.3949804003659665,32.0,1.3949804003659665
nist-selected-self,Helium He I 4713.3800 A [air],Sodium Na II 2919.0500 A [air],33.395071143867426,32.0,1.3950711438674261,32.0,1.3950711438674261
nist-selected-self,Helium He I 10667.6500 A [air],Cesium Cs I 5465.9400 A [air],46.60491101678144,48.0,1.3950889832185567,48.0,1.3950889832185567
nist-selected-self,Sodium Na II 3135.4800 A [air],Cesium Cs II 8012.9800 A [air],65.39525268288526,64.0,1.395252682885257,64.0,1.395252682885257
nist-selected-self,Helium He II 6560.1000 A [air],Sodium Na II 2671.8300 A [air],62.604710988044644,64.0,1.3952890119553558,64.0,1.3952890119553558
nist-selected-self,Hydrogen H I 12818.0700 A [air],Helium He I 5015.6780 A [air],65.39572892250362,64.0,1.395728922503622,64.0,1.395728922503622
nist-selected-self,Cesium Cs II 4952.8500 A [air],Cesium Cs II 7997.4400 A [air],33.39585663750677,32.0,1.3958566375067676,32.0,1.3958566375067676
nist-selected-same-element,Cesium Cs II 4952.8500 A [air],Cesium Cs II 7997.4400 A [air],33.39585663750677,32.0,1.3958566375067676,32.0,1.3958566375067676
nist-selected-self,Helium He I 3819.7600 A [air],Cesium Cs II 5925.6300 A [air],30.603874562212695,32.0,1.3961254377873047,32.0,1.3961254377873047
nist-selected-self,Sodium Na II 2904.7200 A [air],Cesium Cs II 718.1400 A [vacuum],97.39640203152612,96.0,1.3964020315261223,96.0,1.3964020315261223
nist-selected-self,Sodium Na II 301.3200 A [vacuum],Sodium Na II 1853.1700 A [vacuum],126.60306130595836,128.0,1.396938694041637,128.0,1.396938694041637
nist-selected-same-element,Sodium Na II 301.3200 A [vacuum],Sodium Na II 1853.1700 A [vacuum],126.60306130595836,128.0,1.396938694041637,128.0,1.396938694041637
nist-selected-self,Helium He I 4387.9290 A [air],Sodium Na II 1787.1900 A [vacuum],62.60266133916048,64.0,1.397338660839523,64.0,1.397338660839523
nist-selected-self,Helium He I 12790.5700 A [air],Cesium Cs II 5209.5800 A [air],62.602391928195175,64.0,1.3976080718048252,64.0,1.3976080718048252
nist-selected-self,Cesium Cs II 2267.6500 A [air],Cesium Cs I 9172.3200 A [air],97.39768844314403,96.0,1.397688443144034,96.0,1.397688443144034
nist-selected-same-element,Cesium Cs II 2267.6500 A [air],Cesium Cs I 9172.3200 A [air],97.39768844314403,96.0,1.397688443144034,96.0,1.397688443144034
nist-selected-self,Cesium Cs II 4538.9700 A [air],Cesium Cs II 9220.7500 A [air],49.39812486485698,48.0,1.3981248648569817,48.0,1.3981248648569817
nist-selected-same-element,Cesium Cs II 4538.9700 A [air],Cesium Cs II 9220.7500 A [air],49.39812486485698,48.0,1.3981248648569817,48.0,1.3981248648569817
nist-selected-self,Helium He I 4437.5500 A [air],Cesium Cs II 2273.8400 A [air],46.601614575992244,48.0,1.3983854240077562,48.0,1.3983854240077562
nist-selected-self,Helium He I 9516.6000 A [air],Cesium Cs I 3876.1500 A [air],62.60143755668378,64.0,1.398562443316223,64.0,1.398562443316223
nist-selected-self,Sodium Na II 3145.7100 A [air],Cesium Cs I 20138.4700 A [air],129.3987546839926,128.0,1.3987546839925926,128.0,1.3987546839925926
nist-selected-self,Sodium Na II 1506.4100 A [vacuum],Sodium Na II 3060.2500 A [air],49.39889224156468,48.0,1.3988922415646812,48.0,1.3988922415646812
nist-selected-same-element,Sodium Na II 1506.4100 A [vacuum],Sodium Na II 3060.2500 A [air],49.39889224156468,48.0,1.3988922415646812,48.0,1.3988922415646812
nist-selected-self,Helium He I 3867.4800 A [air],Sodium Na II 2493.1500 A [air],30.600859744556146,32.0,1.3991402554438537,32.0,1.3991402554438537
nist-selected-self,Helium He I 10917.1000 A [air],Sodium Na II 2809.5200 A [air],94.60078728208737,96.0,1.3992127179126328,96.0,1.3992127179126328
nist-selected-self,Helium He II 958.7000 A [vacuum],Sodium Na I 5895.9240 A [air],126.60014807035532,128.0,1.399851929644683,128.0,1.399851929644683
nist-selected-self,Helium He I 9063.2700 A [air],Cesium Cs II 2332.4600 A [air],94.6000736167307,96.0,1.3999263832693032,96.0,1.3999263832693032
nist-selected-self,Hydrogen H I 10938.1000 A [air],Sodium Na II 4455.2300 A [air],62.599916153995764,64.0,1.400083846004236,64.0,1.400083846004236
nist-selected-self,Sodium Na II 3212.1900 A [air],Sodium Na I 4982.8130 A [air],30.599847922478148,32.0,1.4001520775218523,32.0,1.4001520775218523
nist-selected-same-element,Sodium Na II 3212.1900 A [air],Sodium Na I 4982.8130 A [air],30.599847922478148,32.0,1.4001520775218523,32.0,1.4001520775218523
nist-selected-self,Sodium Na II 2678.0900 A [air],Sodium Na I 4324.6200 A [air],33.40018477275953,32.0,1.4001847727595305,32.0,1.4001847727595305
nist-selected-same-element,Sodium Na II 2678.0900 A [air],Sodium Na I 4324.6200 A [air],33.40018477275953,32.0,1.4001847727595305,32.0,1.4001847727595305
nist-selected-self,Sodium Na I 4324.6200 A [air],Cesium Cs I 6983.4900 A [air],33.40047019454869,32.0,1.4004701945486886,32.0,1.4004701945486886
nist-selected-self,Sodium Na II 2977.1300 A [air],Cesium Cs I 7608.9000 A [air],65.40071769726728,64.0,1.4007176972672823,64.0,1.4007176972672823
nist-selected-self,Sodium Na I 4978.5410 A [air],Cesium Cs I 20138.4700 A [air],97.4010924228869,96.0,1.4010924228869044,96.0,1.4010924228869044
nist-selected-self,Helium He II 6560.1000 A [air],Cesium Cs II 10176.0200 A [air],30.598905743679097,32.0,1.4010942563209028,32.0,1.4010942563209028
nist-selected-self,Sodium Na II 2904.9200 A [air],Cesium Cs II 718.1400 A [vacuum],97.40120073950766,96.0,1.401200739507658,96.0,1.401200739507658
nist-selected-self,Helium He I 512.0986 A [vacuum],Sodium Na II 3149.2800 A [air],126.59831393630066,128.0,1.4016860636993442,128.0,1.4016860636993442
nist-selected-self,Hydrogen H I 10049.4000 A [air],Sodium Na II 2586.3100 A [air],94.59828270783873,96.0,1.4017172921612655,96.0,1.4017172921612655
nist-selected-self,Hydrogen H I 4861.2786 A [air],Cesium Cs II 2392.8600 A [air],49.40202241324823,48.0,1.4020224132482326,48.0,1.4020224132482326
nist-selected-self,Hydrogen H I 4861.2870 A [air],Cesium Cs II 2392.8600 A [air],49.40214284526246,48.0,1.4021428452624605,48.0,1.4021428452624605
nist-selected-self,Sodium Na II 2671.8300 A [air],Cesium Cs II 10807.8800 A [air],97.4022652028134,96.0,1.4022652028133962,96.0,1.4022652028133962
nist-selected-self,Sodium Na II 2586.3100 A [air],Cesium Cs II 639.3600 A [vacuum],97.40281480272915,96.0,1.4028148027291536,96.0,1.4028148027291536
nist-selected-self,Hydrogen H I 4861.3615 A [air],Cesium Cs II 2392.8600 A [air],49.40321095343097,48.0,1.4032109534309711,48.0,1.4032109534309711
nist-selected-self,Sodium Na I 4982.8130 A [air],Cesium Cs II 12735.5200 A [air],65.40360896045786,64.0,1.4036089604578592,64.0,1.4036089604578592
nist-selected-self,Helium He I 10829.0911 A [air],Helium He I 21132.0300 A [air],46.596134701630945,48.0,1.4038652983690554,48.0,1.4038652983690554
nist-selected-same-element,Helium He I 10829.0911 A [air],Helium He I 21132.0300 A [air],46.596134701630945,48.0,1.4038652983690554,48.0,1.4038652983690554
